dist,smooth_w,smooth_g,drn_ar
3595.22,61.7408447815012,0.1426646,36455400
3625.22,61.7408447815012,0.1426646,36446400
3655.22,60.9445673967329,0.1410298,36444600
3727.647,58.2266360008348,0.1585794,36439200
3770.073,58.2081183527956,0.1543946,36410400
3812.5,58.8623142121323,0.1504963,36406800
3854.927,59.513201885401,0.1484126,36252000
3884.927,58.8149150583648,0.1517915,36246600
3927.353,58.5752425943271,0.1531281,36134100
3969.78,58.0525700691022,0.1507815,36121500
4012.206,53.6864469865266,0.1515172,36106200
4054.633,50.0325745912347,0.1599245,36104400
4127.059,45.8938165017966,0.144546,36083700
4169.485,46.4389490089162,0.1504945,35793900
4199.485,46.0128460468146,0.1513409,35123400
4241.912,46.0276204717012,0.1536678,35121600
4271.912,45.1950127689515,0.1508538,35120700
4301.912,44.448962277525,0.1521683,35113500
4331.912,44.6236953907747,0.1610879,35100900
4374.338,43.8831306921698,0.1610688,34906500
4404.338,43.1029000870499,0.1627682,34896600
4434.338,42.0264459660249,0.1694593,34885800
4476.764,41.8068634842305,0.1725015,34882200
4519.19,42.1353175331934,0.1699143,34786800
4549.19,41.2701156958913,0.1714877,34771500
4591.617,38.4630500305434,0.1863855,34769700
4634.043,37.0823406992982,0.1929859,34744500
4664.043,37.0823406992982,0.1929859,34738200
4694.043,36.0287890441827,0.1872302,30109500
4766.469,32.5818285016422,0.2068938,30058200
4796.469,30.5592833545026,0.209424,30052800
4826.469,29.0730468904242,0.2136846,30006000
4868.896,27.3481382585812,0.2156125,29996100
4911.322,25.8038769490696,0.211704,29946600
4953.748,24.0182642982519,0.2401693,29943900
5026.174,21.4923537374282,0.2487317,29866500
5056.174,20.4848989445035,0.2435258,29835000
5086.174,20.0254015017889,0.2412718,29829600
5128.601,19.4568047503828,0.2511126,29493900
5171.027,16.4285189703415,0.2584591,29402100
5213.453,15.6053992736489,0.2621963,29351700
5243.453,15.4271079932958,0.2644591,29333700
5285.879,15.0416292261151,0.2982218,29332800
5328.306,14.1229681711003,0.3024172,29331900
5370.732,13.7401756476338,0.3049722,29328300
5413.158,12.6755127054175,0.3031488,29325600
5443.158,12.4756489087792,0.3056933,29189700
5485.584,11.5565423265391,0.3106166,29172600
5528.011,11.1836786067849,0.3148403,29156400
5570.437,11.399928961325,0.3109848,29127600
5612.863,11.6113008041677,0.3108419,29126700
5655.29,11.7195931396102,0.3121853,29125800
5740.142,11.8383672819529,0.3364582,1568700
5782.568,11.8580373979991,0.3303644,1566000
5800.142,11.8912119079874,0.3374293,3611700
5812.568,11.8548615112807,0.328614,23665500
5854.995,11.7908565872964,0.3342839,23660100
5884.995,11.3962133337614,0.3445782,23657400
5914.995,10.9693003242605,0.3198251,23625900
5944.995,10.9882505423398,0.3159908,23620500
6059.847,12.1042257607068,0.3118955,23542200
6089.847,12.3409807653872,0.3121223,23539500
6162.273,11.8996839997532,0.3039151,23481000
6234.7,11.5414705882643,0.3059503,23460300
6307.126,11.0146813366199,0.2738924,23454000
6337.126,10.7527481604616,0.2709383,23339700
6379.552,10.4808477105113,0.2636625,23265000
6409.552,10.4833761648983,0.2571222,23262300
6481.979,10.4479659909628,0.2454333,23134500
6554.405,10.2744420960932,0.2410497,23079600
6584.405,9.84169457781984,0.2399838,23066100
6614.405,9.69965803725227,0.2318734,23038200
6656.831,9.61460285566652,0.2419015,22989600
6686.831,9.57926949947193,0.2241628,20171700
6699.257,9.43759454711646,0.2280336,2808000
6759.257,9.26198934652511,0.2130907,20149200
6801.684,9.05117394069875,0.2132196,20118600
6844.11,8.9796220282883,0.2104667,20099700
6886.536,8.99389264412085,0.2033477,20085300
6928.962,9.0725980885415,0.2151021,20061000
6971.389,8.92895137872357,0.2143929,20014200
7001.389,8.19571709829296,0.238553,19999800
7043.815,8.19571709829296,0.238553,19985400
7073.815,7.58952382171543,0.2452314,19967400
7146.241,7.17007939175038,0.2410679,19638900
7188.667,7.25864606479218,0.2414364,19565100
7231.094,7.06789711257354,0.2320341,19498500
7273.52,6.97143790322223,0.2249341,19235700
7315.946,6.80304090084283,0.2166393,19185300
7358.373,6.67812543323182,0.2249018,19081800
7388.373,6.65328564061844,0.2287137,19011600
7430.799,6.62873284655326,0.2317264,18982800
7473.225,6.37372826070578,0.230013,18974700
7545.651,5.97652871851326,0.2327829,18696600
7588.078,5.87315453370581,0.2380141,18677700
7630.504,5.75526435633662,0.2316122,18675900
7672.93,5.56038457739191,0.2144239,18594000
7702.93,5.43224275529274,0.2122771,18586800
7745.356,5.31788217212014,0.2262282,18583200
7787.783,5.30117581384382,0.2305896,18483300
7830.209,5.07349517667966,0.2316882,18441900
7872.635,5.06476176582107,0.2431673,18428400
7915.062,4.91458691170936,0.2388164,18367200
7957.488,4.90175920389829,0.2387935,18225000
7999.914,4.98716527182252,0.2117355,18223200
8029.914,5.10315122273014,0.2074404,18215100
8072.34,5.35745713933676,0.2016591,18211500
8102.34,5.41555169963069,0.2049639,18207000
8132.34,5.32865485832842,0.2136118,18183600
8174.767,5.24529780356913,0.2190733,18026100
8204.767,5.22919288383751,0.2167476,18009000
8247.193,5.17775580885283,0.2167988,17971200
8319.62,5.8906982049337,0.2192331,17940600
8349.62,5.90086552353607,0.2184572,10086300
8422.047,5.94145945982257,0.2137228,10033200
8464.474,5.86268534829567,0.2066312,10031400
8506.9,5.91259099956854,0.1972044,10024200
8536.9,5.95558319281171,0.1946798,9920700
8566.9,5.91009221678766,0.1886447,9871200
8596.9,5.95102619621582,0.1858334,9825300
8626.9,6.08971926881444,0.1877267,9807300
8656.9,6.21065707292273,0.1932357,9790200
8686.9,6.33421187325634,0.1903842,9740700
8729.327,6.46393898172612,0.1784157,9736200
8759.327,6.58496043507454,0.1719409,9733500
8789.327,6.58496043507454,0.1719409,9680400
8861.754,6.69128267098899,0.1622948,9662400
8891.754,6.69128267098899,0.1622948,9648900
8921.754,6.69128267098899,0.1622948,9631800
8951.754,6.76292703402754,0.1604391,6560100
8981.754,6.77385571124466,0.1658114,6559200
9011.754,6.71521027698814,0.1691736,6552000
9041.754,6.57897521766234,0.1689091,6548400
9114.181,6.72037525236276,0.1493373,6468300
